image_path,frame,speed
../data/train/imgs/63.jpg,63,27.15459
../data/train/imgs/64.jpg,64,27.104113
../data/train/imgs/65.jpg,65,27.081358
../data/train/imgs/66.jpg,66,27.071874
../data/train/imgs/67.jpg,67,27.073267
../data/train/imgs/68.jpg,68,27.039336
../data/train/imgs/69.jpg,69,27.041493
../data/train/imgs/70.jpg,70,27.018145
../data/train/imgs/71.jpg,71,27.009551
../data/train/imgs/72.jpg,72,26.996247
../data/train/imgs/73.jpg,73,26.954839
../data/train/imgs/74.jpg,74,26.968576
../data/train/imgs/75.jpg,75,26.913075
../data/train/imgs/76.jpg,76,26.903469
../data/train/imgs/77.jpg,77,26.908829
../data/train/imgs/78.jpg,78,26.860309
../data/train/imgs/79.jpg,79,26.86931
../data/train/imgs/80.jpg,80,26.870268
../data/train/imgs/81.jpg,81,26.836196
../data/train/imgs/82.jpg,82,26.836415
../data/train/imgs/83.jpg,83,26.843831
../data/train/imgs/84.jpg,84,26.775542
../data/train/imgs/85.jpg,85,26.732431
../data/train/imgs/86.jpg,86,26.730095
../data/train/imgs/87.jpg,87,26.73078
../data/train/imgs/88.jpg,88,26.708966
../data/train/imgs/89.jpg,89,26.692341
../data/train/imgs/90.jpg,90,26.690703
../data/train/imgs/91.jpg,91,26.646072
../data/train/imgs/92.jpg,92,26.644104
../data/train/imgs/93.jpg,93,26.627146
../data/train/imgs/94.jpg,94,26.569781
../data/train/imgs/95.jpg,95,26.564525
../data/train/imgs/96.jpg,96,26.577363
../data/train/imgs/97.jpg,97,26.535204
../data/train/imgs/98.jpg,98,26.541647
../data/train/imgs/99.jpg,99,26.529513
../data/train/imgs/100.jpg,100,26.501939
../data/train/imgs/101.jpg,101,26.50846
../data/train/imgs/102.jpg,102,26.456369
../data/train/imgs/103.jpg,103,26.460903
../data/train/imgs/104.jpg,104,26.447106
../data/train/imgs/105.jpg,105,26.444679
../data/train/imgs/106.jpg,106,26.432169
../data/train/imgs/107.jpg,107,26.348981
../data/train/imgs/108.jpg,108,26.368428
../data/train/imgs/109.jpg,109,26.328696
../data/train/imgs/110.jpg,110,26.287243
../data/train/imgs/111.jpg,111,26.286672
../data/train/imgs/112.jpg,112,26.273133
../data/train/imgs/113.jpg,113,26.258781
../data/train/imgs/114.jpg,114,26.26402
../data/train/imgs/115.jpg,115,26.216485
../data/train/imgs/116.jpg,116,26.229105
../data/train/imgs/117.jpg,117,26.205432
../data/train/imgs/118.jpg,118,26.184952
../data/train/imgs/119.jpg,119,26.187712
../data/train/imgs/120.jpg,120,26.163657
../data/train/imgs/121.jpg,121,26.115078
../data/train/imgs/122.jpg,122,26.115793
../data/train/imgs/123.jpg,123,26.106916
../data/train/imgs/124.jpg,124,26.093713
../data/train/imgs/125.jpg,125,26.026723
../data/train/imgs/126.jpg,126,26.059682
../data/train/imgs/127.jpg,127,26.043513
../data/train/imgs/128.jpg,128,26.026975
../data/train/imgs/129.jpg,129,26.036413
../data/train/imgs/130.jpg,130,25.985965
../data/train/imgs/131.jpg,131,25.882752
../data/train/imgs/132.jpg,132,25.848527
../data/train/imgs/133.jpg,133,25.92309
../data/train/imgs/134.jpg,134,25.898218
../data/train/imgs/135.jpg,135,25.936657
../data/train/imgs/136.jpg,136,25.889446
../data/train/imgs/137.jpg,137,25.881018
../data/train/imgs/138.jpg,138,25.883611
../data/train/imgs/139.jpg,139,25.838685
../data/train/imgs/140.jpg,140,25.837266
../data/train/imgs/141.jpg,141,25.76013
../data/train/imgs/142.jpg,142,25.72661
../data/train/imgs/143.jpg,143,25.705029
../data/train/imgs/144.jpg,144,25.69282
../data/train/imgs/145.jpg,145,25.694555
../data/train/imgs/146.jpg,146,25.715744
../data/train/imgs/147.jpg,147,25.721072
../data/train/imgs/148.jpg,148,25.71009
../data/train/imgs/149.jpg,149,25.675076
../data/train/imgs/150.jpg,150,25.690365
../data/train/imgs/151.jpg,151,25.659273
../data/train/imgs/152.jpg,152,25.588452
../data/train/imgs/153.jpg,153,25.587607
../data/train/imgs/154.jpg,154,25.605106
../data/train/imgs/155.jpg,155,25.546981
../data/train/imgs/156.jpg,156,25.561611
../data/train/imgs/157.jpg,157,25.520048
../data/train/imgs/158.jpg,158,25.512851
../data/train/imgs/159.jpg,159,25.535949
../data/train/imgs/160.jpg,160,25.466815
../data/train/imgs/161.jpg,161,25.468195
../data/train/imgs/162.jpg,162,25.442955
../data/train/imgs/163.jpg,163,25.43467
../data/train/imgs/164.jpg,164,25.415651
../data/train/imgs/165.jpg,165,25.376169
../data/train/imgs/166.jpg,166,25.380297
../data/train/imgs/167.jpg,167,25.31671
../data/train/imgs/168.jpg,168,25.308004
../data/train/imgs/169.jpg,169,25.307879
../data/train/imgs/170.jpg,170,25.25791
../data/train/imgs/171.jpg,171,25.234153
../data/train/imgs/172.jpg,172,25.234548
../data/train/imgs/173.jpg,173,25.16456
../data/train/imgs/174.jpg,174,25.155528
../data/train/imgs/175.jpg,175,25.124563
../data/train/imgs/176.jpg,176,25.05188
../data/train/imgs/177.jpg,177,25.069608
../data/train/imgs/178.jpg,178,24.984767
../data/train/imgs/179.jpg,179,24.967705
../data/train/imgs/180.jpg,180,24.989188
../data/train/imgs/181.jpg,181,24.92012
../data/train/imgs/182.jpg,182,24.878731
../data/train/imgs/183.jpg,183,24.78153
../data/train/imgs/184.jpg,184,24.813369
../data/train/imgs/185.jpg,185,24.765025
../data/train/imgs/186.jpg,186,24.703236
../data/train/imgs/187.jpg,187,24.719001
../data/train/imgs/188.jpg,188,24.616928
../data/train/imgs/189.jpg,189,24.599527
../data/train/imgs/190.jpg,190,24.583681
../data/train/imgs/191.jpg,191,24.478286
../data/train/imgs/192.jpg,192,24.44661
../data/train/imgs/193.jpg,193,24.425899
../data/train/imgs/194.jpg,194,24.334192
../data/train/imgs/195.jpg,195,24.277394
../data/train/imgs/196.jpg,196,24.243752
../data/train/imgs/197.jpg,197,24.166103
../data/train/imgs/198.jpg,198,24.169954
../data/train/imgs/199.jpg,199,24.066184
../data/train/imgs/200.jpg,200,24.031755
../data/train/imgs/201.jpg,201,24.00579
../data/train/imgs/202.jpg,202,23.927473
../data/train/imgs/203.jpg,203,23.890764
../data/train/imgs/204.jpg,204,23.798889
../data/train/imgs/205.jpg,205,23.841604
../data/train/imgs/206.jpg,206,23.759881
../data/train/imgs/207.jpg,207,23.71539
../data/train/imgs/208.jpg,208,23.748295
../data/train/imgs/209.jpg,209,23.647204
../data/train/imgs/210.jpg,210,23.596707
../data/train/imgs/211.jpg,211,23.584715
../data/train/imgs/212.jpg,212,23.55405
../data/train/imgs/213.jpg,213,23.472504
../data/train/imgs/214.jpg,214,23.504016
../data/train/imgs/215.jpg,215,23.379037
../data/train/imgs/216.jpg,216,23.358512
../data/train/imgs/217.jpg,217,23.260696
../data/train/imgs/218.jpg,218,23.247885
../data/train/imgs/219.jpg,219,23.215724
../data/train/imgs/220.jpg,220,23.145633
../data/train/imgs/221.jpg,221,23.102612
../data/train/imgs/222.jpg,222,23.045069
../data/train/imgs/223.jpg,223,23.051338
../data/train/imgs/224.jpg,224,23.015295
../data/train/imgs/225.jpg,225,22.881877
../data/train/imgs/226.jpg,226,22.915834
../data/train/imgs/227.jpg,227,22.857471
../data/train/imgs/228.jpg,228,22.757829
../data/train/imgs/229.jpg,229,22.801015
../data/train/imgs/230.jpg,230,22.703557
../data/train/imgs/231.jpg,231,22.632107
../data/train/imgs/232.jpg,232,22.650746
../data/train/imgs/233.jpg,233,22.539414
../data/train/imgs/234.jpg,234,22.495062
../data/train/imgs/235.jpg,235,22.497131
../data/train/imgs/236.jpg,236,22.412535
../data/train/imgs/237.jpg,237,22.305346
../data/train/imgs/238.jpg,238,22.266352
../data/train/imgs/239.jpg,239,22.274608
../data/train/imgs/240.jpg,240,22.213149
../data/train/imgs/241.jpg,241,22.111782
../data/train/imgs/242.jpg,242,22.098621
../data/train/imgs/243.jpg,243,22.023265
../data/train/imgs/244.jpg,244,21.9876
../data/train/imgs/245.jpg,245,21.96738
../data/train/imgs/246.jpg,246,21.867499
../data/train/imgs/247.jpg,247,21.878563
../data/train/imgs/248.jpg,248,21.830777
../data/train/imgs/249.jpg,249,21.724761
../data/train/imgs/250.jpg,250,21.720484
../data/train/imgs/251.jpg,251,21.682866
../data/train/imgs/252.jpg,252,21.565654
../data/train/imgs/253.jpg,253,21.630614
../data/train/imgs/254.jpg,254,21.522918
../data/train/imgs/255.jpg,255,21.49305
../data/train/imgs/256.jpg,256,21.502722
../data/train/imgs/257.jpg,257,21.393423
../data/train/imgs/258.jpg,258,21.312005
../data/train/imgs/259.jpg,259,21.256784
../data/train/imgs/260.jpg,260,21.283194
../data/train/imgs/261.jpg,261,21.170907
../data/train/imgs/262.jpg,262,21.128252
../data/train/imgs/263.jpg,263,21.108952
../data/train/imgs/264.jpg,264,21.026714
../data/train/imgs/265.jpg,265,20.997039
../data/train/imgs/266.jpg,266,21.006357
../data/train/imgs/267.jpg,267,20.969367
../data/train/imgs/268.jpg,268,20.944717
../data/train/imgs/269.jpg,269,20.942738
../data/train/imgs/270.jpg,270,20.863276
../data/train/imgs/271.jpg,271,20.872582
../data/train/imgs/272.jpg,272,20.858857
../data/train/imgs/273.jpg,273,20.820238
../data/train/imgs/274.jpg,274,20.823964
../data/train/imgs/275.jpg,275,20.751848
../data/train/imgs/276.jpg,276,20.723851
../data/train/imgs/277.jpg,277,20.729127
../data/train/imgs/278.jpg,278,20.679543
../data/train/imgs/279.jpg,279,20.582223
../data/train/imgs/280.jpg,280,20.543176
../data/train/imgs/281.jpg,281,20.562831
../data/train/imgs/282.jpg,282,20.485892
../data/train/imgs/283.jpg,283,20.365818
../data/train/imgs/284.jpg,284,20.3791
../data/train/imgs/285.jpg,285,20.319317
../data/train/imgs/286.jpg,286,20.222046
../data/train/imgs/287.jpg,287,20.281935
../data/train/imgs/288.jpg,288,20.160613
../data/train/imgs/289.jpg,289,20.137914
../data/train/imgs/290.jpg,290,20.138333
../data/train/imgs/291.jpg,291,20.02506
../data/train/imgs/292.jpg,292,19.992256
../data/train/imgs/293.jpg,293,19.911347
../data/train/imgs/294.jpg,294,19.882995
../data/train/imgs/295.jpg,295,19.877321
../data/train/imgs/296.jpg,296,19.715738
../data/train/imgs/297.jpg,297,19.649489
../data/train/imgs/298.jpg,298,19.60541
../data/train/imgs/299.jpg,299,19.547851
../data/train/imgs/300.jpg,300,19.452522
../data/train/imgs/301.jpg,301,19.356058
../data/train/imgs/302.jpg,302,19.341933
../data/train/imgs/303.jpg,303,19.290832
../data/train/imgs/304.jpg,304,19.110332
../data/train/imgs/305.jpg,305,19.19085
../data/train/imgs/306.jpg,306,19.113866
../data/train/imgs/307.jpg,307,19.037851
../data/train/imgs/308.jpg,308,18.990706
../data/train/imgs/309.jpg,309,18.896681
../data/train/imgs/310.jpg,310,18.732623
../data/train/imgs/311.jpg,311,18.742782
../data/train/imgs/312.jpg,312,18.593645
../data/train/imgs/313.jpg,313,18.517665
../data/train/imgs/314.jpg,314,18.425153
../data/train/imgs/315.jpg,315,18.414805
../data/train/imgs/316.jpg,316,18.345416
../data/train/imgs/317.jpg,317,18.296095
../data/train/imgs/318.jpg,318,18.280873
../data/train/imgs/319.jpg,319,18.215723
../data/train/imgs/320.jpg,320,18.199875
../data/train/imgs/321.jpg,321,18.170798
../data/train/imgs/322.jpg,322,18.120178
../data/train/imgs/323.jpg,323,18.114072
../data/train/imgs/324.jpg,324,18.101441
../data/train/imgs/325.jpg,325,18.026191
../data/train/imgs/326.jpg,326,18.033098
../data/train/imgs/327.jpg,327,17.985449
../data/train/imgs/328.jpg,328,17.974486
../data/train/imgs/329.jpg,329,17.978176
../data/train/imgs/330.jpg,330,17.926244
../data/train/imgs/331.jpg,331,17.895649
../data/train/imgs/332.jpg,332,17.904253
../data/train/imgs/333.jpg,333,17.900632
../data/train/imgs/334.jpg,334,17.870866
../data/train/imgs/335.jpg,335,17.906272
../data/train/imgs/336.jpg,336,17.91078
../data/train/imgs/337.jpg,337,17.885157
../data/train/imgs/338.jpg,338,17.870561
../data/train/imgs/339.jpg,339,17.859622
../data/train/imgs/340.jpg,340,17.83511
../data/train/imgs/341.jpg,341,17.82089
../data/train/imgs/342.jpg,342,17.817578
../data/train/imgs/343.jpg,343,17.776329
../data/train/imgs/344.jpg,344,17.773368
../data/train/imgs/345.jpg,345,17.756399
../data/train/imgs/346.jpg,346,17.740411
../data/train/imgs/347.jpg,347,17.750502
../data/train/imgs/348.jpg,348,17.713229
../data/train/imgs/349.jpg,349,17.720286
../data/train/imgs/350.jpg,350,17.707938
../data/train/imgs/351.jpg,351,17.701258
../data/train/imgs/352.jpg,352,17.701865
../data/train/imgs/353.jpg,353,17.694371
../data/train/imgs/354.jpg,354,17.632586
../data/train/imgs/355.jpg,355,17.586225
../data/train/imgs/356.jpg,356,17.526406
../data/train/imgs/357.jpg,357,17.544085
../data/train/imgs/358.jpg,358,17.502712
../data/train/imgs/359.jpg,359,17.451329
../data/train/imgs/360.jpg,360,17.48443
../data/train/imgs/361.jpg,361,17.416052
../data/train/imgs/362.jpg,362,17.388921
../data/train/imgs/363.jpg,363,17.397132
../data/train/imgs/364.jpg,364,17.321062
../data/train/imgs/365.jpg,365,17.293555
../data/train/imgs/366.jpg,366,17.280179
../data/train/imgs/367.jpg,367,17.215
../data/train/imgs/368.jpg,368,17.198205
../data/train/imgs/369.jpg,369,17.177024
../data/train/imgs/370.jpg,370,17.144791
../data/train/imgs/371.jpg,371,17.13578
../data/train/imgs/372.jpg,372,17.106082
../data/train/imgs/373.jpg,373,17.040895
../data/train/imgs/374.jpg,374,17.066623
../data/train/imgs/375.jpg,375,17.007221
../data/train/imgs/376.jpg,376,16.965812
../data/train/imgs/377.jpg,377,16.902998
../data/train/imgs/378.jpg,378,16.927943
../data/train/imgs/379.jpg,379,16.876896
../data/train/imgs/380.jpg,380,16.82764
../data/train/imgs/381.jpg,381,16.852029
../data/train/imgs/382.jpg,382,16.776187
../data/train/imgs/383.jpg,383,16.727212
../data/train/imgs/384.jpg,384,16.748829
../data/train/imgs/385.jpg,385,16.660815
../data/train/imgs/386.jpg,386,16.658419
../data/train/imgs/387.jpg,387,16.651665
../data/train/imgs/388.jpg,388,16.622098
../data/train/imgs/389.jpg,389,16.596606
../data/train/imgs/390.jpg,390,16.54733
../data/train/imgs/391.jpg,391,16.525286
../data/train/imgs/392.jpg,392,16.507766
../data/train/imgs/393.jpg,393,16.454513
../data/train/imgs/394.jpg,394,16.436982
../data/train/imgs/395.jpg,395,16.428845
../data/train/imgs/396.jpg,396,16.363859
../data/train/imgs/397.jpg,397,16.348094
../data/train/imgs/398.jpg,398,16.282683
../data/train/imgs/399.jpg,399,16.296509
../data/train/imgs/400.jpg,400,16.271328
../data/train/imgs/401.jpg,401,16.174741
../data/train/imgs/402.jpg,402,16.214317
../data/train/imgs/403.jpg,403,16.157124
../data/train/imgs/404.jpg,404,16.102732
../data/train/imgs/405.jpg,405,16.106655
../data/train/imgs/406.jpg,406,16.086453
../data/train/imgs/407.jpg,407,16.049456
../data/train/imgs/408.jpg,408,16.051216
../data/train/imgs/409.jpg,409,16.007865
../data/train/imgs/410.jpg,410,15.951593
../data/train/imgs/411.jpg,411,15.894406
../data/train/imgs/412.jpg,412,15.883973
../data/train/imgs/413.jpg,413,15.869272
../data/train/imgs/414.jpg,414,15.811602
../data/train/imgs/415.jpg,415,15.794933
../data/train/imgs/416.jpg,416,15.745741
../data/train/imgs/417.jpg,417,15.726425
../data/train/imgs/418.jpg,418,15.720598
../data/train/imgs/419.jpg,419,15.675835
../data/train/imgs/420.jpg,420,15.673611
../data/train/imgs/421.jpg,421,15.655756
../data/train/imgs/422.jpg,422,15.627181
../data/train/imgs/423.jpg,423,15.646816
../data/train/imgs/424.jpg,424,15.602119
../data/train/imgs/425.jpg,425,15.579875
../data/train/imgs/426.jpg,426,15.594948
../data/train/imgs/427.jpg,427,15.577295
../data/train/imgs/428.jpg,428,15.555608
../data/train/imgs/429.jpg,429,15.61862
../data/train/imgs/430.jpg,430,15.596103
../data/train/imgs/431.jpg,431,15.598693
../data/train/imgs/432.jpg,432,15.638159
../data/train/imgs/433.jpg,433,15.65641
../data/train/imgs/434.jpg,434,15.578146
../data/train/imgs/435.jpg,435,15.531089
../data/train/imgs/436.jpg,436,15.530522
../data/train/imgs/437.jpg,437,15.542079
../data/train/imgs/438.jpg,438,15.542342
../data/train/imgs/439.jpg,439,15.529362
../data/train/imgs/440.jpg,440,15.544828
../data/train/imgs/441.jpg,441,15.548348
../data/train/imgs/442.jpg,442,15.545864
../data/train/imgs/443.jpg,443,15.558583
../data/train/imgs/444.jpg,444,15.567834
../data/train/imgs/445.jpg,445,15.552205
../data/train/imgs/446.jpg,446,15.617641
../data/train/imgs/447.jpg,447,15.614487
../data/train/imgs/448.jpg,448,15.604403
../data/train/imgs/449.jpg,449,15.64943
../data/train/imgs/450.jpg,450,15.630264
../data/train/imgs/451.jpg,451,15.649289
../data/train/imgs/452.jpg,452,15.701191
../data/train/imgs/453.jpg,453,15.705422
../data/train/imgs/454.jpg,454,15.687132
../data/train/imgs/455.jpg,455,15.726955
../data/train/imgs/456.jpg,456,15.757108
../data/train/imgs/457.jpg,457,15.768657
../data/train/imgs/458.jpg,458,15.780862
../data/train/imgs/459.jpg,459,15.830419
../data/train/imgs/460.jpg,460,15.82317
../data/train/imgs/461.jpg,461,15.838748
../data/train/imgs/462.jpg,462,15.875624
../data/train/imgs/463.jpg,463,15.868013
../data/train/imgs/464.jpg,464,15.929014
../data/train/imgs/465.jpg,465,15.93642
../data/train/imgs/466.jpg,466,15.963043
../data/train/imgs/467.jpg,467,15.997256
../data/train/imgs/468.jpg,468,16.000294
../data/train/imgs/469.jpg,469,16.048715
../data/train/imgs/470.jpg,470,16.071336
../data/train/imgs/471.jpg,471,16.073721
../data/train/imgs/472.jpg,472,16.103754
../data/train/imgs/473.jpg,473,16.145752
../data/train/imgs/474.jpg,474,16.162403
../data/train/imgs/475.jpg,475,16.159864
../data/train/imgs/476.jpg,476,16.178023
../data/train/imgs/477.jpg,477,16.236986
../data/train/imgs/478.jpg,478,16.22146
../data/train/imgs/479.jpg,479,16.217188
../data/train/imgs/480.jpg,480,16.278296
../data/train/imgs/481.jpg,481,16.2548
../data/train/imgs/482.jpg,482,16.298243
../data/train/imgs/483.jpg,483,16.339359
../data/train/imgs/484.jpg,484,16.321399
../data/train/imgs/485.jpg,485,16.359128
../data/train/imgs/486.jpg,486,16.382156
../data/train/imgs/487.jpg,487,16.423409
../data/train/imgs/488.jpg,488,16.417712
../data/train/imgs/489.jpg,489,16.443979
../data/train/imgs/490.jpg,490,16.460496
../data/train/imgs/491.jpg,491,16.451782
../data/train/imgs/492.jpg,492,16.457459
../data/train/imgs/493.jpg,493,16.487735
../data/train/imgs/494.jpg,494,16.488839
../data/train/imgs/495.jpg,495,16.512347
../data/train/imgs/496.jpg,496,16.482478
../data/train/imgs/497.jpg,497,16.518075
../data/train/imgs/498.jpg,498,16.514661
../data/train/imgs/499.jpg,499,16.517764
../data/train/imgs/500.jpg,500,16.53188
../data/train/imgs/501.jpg,501,16.526951
../data/train/imgs/502.jpg,502,16.555249
../data/train/imgs/503.jpg,503,16.520121
../data/train/imgs/504.jpg,504,16.548351
../data/train/imgs/505.jpg,505,16.556675
../data/train/imgs/506.jpg,506,16.538771
../data/train/imgs/507.jpg,507,16.568003
../data/train/imgs/508.jpg,508,16.54449
../data/train/imgs/509.jpg,509,16.535499
../data/train/imgs/510.jpg,510,16.561499
../data/train/imgs/511.jpg,511,16.54219
../data/train/imgs/512.jpg,512,16.543448
../data/train/imgs/513.jpg,513,16.557562
../data/train/imgs/514.jpg,514,16.566169
../data/train/imgs/515.jpg,515,16.556605
../data/train/imgs/516.jpg,516,16.570418
../data/train/imgs/517.jpg,517,16.580516
../data/train/imgs/518.jpg,518,16.562177
../data/train/imgs/519.jpg,519,16.577028
../data/train/imgs/520.jpg,520,16.572893
../data/train/imgs/521.jpg,521,16.590643
../data/train/imgs/522.jpg,522,16.614449
../data/train/imgs/523.jpg,523,16.620514
../data/train/imgs/524.jpg,524,16.636675
../data/train/imgs/525.jpg,525,16.645457
../data/train/imgs/526.jpg,526,16.611129
../data/train/imgs/527.jpg,527,16.657846
../data/train/imgs/528.jpg,528,16.645958
../data/train/imgs/529.jpg,529,16.707041
../data/train/imgs/530.jpg,530,16.674124
../data/train/imgs/531.jpg,531,16.677512
../data/train/imgs/532.jpg,532,16.72172
../data/train/imgs/533.jpg,533,16.739936
../data/train/imgs/534.jpg,534,16.751187
../data/train/imgs/535.jpg,535,16.790234
../data/train/imgs/536.jpg,536,16.783236
../data/train/imgs/537.jpg,537,16.812558
../data/train/imgs/538.jpg,538,16.835089
../data/train/imgs/539.jpg,539,16.825195
../data/train/imgs/540.jpg,540,16.837534
../data/train/imgs/541.jpg,541,16.843719
../data/train/imgs/542.jpg,542,16.860487
../data/train/imgs/543.jpg,543,16.87656
../data/train/imgs/544.jpg,544,16.884602
../data/train/imgs/545.jpg,545,16.913861
../data/train/imgs/546.jpg,546,16.92298
../data/train/imgs/547.jpg,547,16.896026
../data/train/imgs/548.jpg,548,16.974919
../data/train/imgs/549.jpg,549,16.964687
../data/train/imgs/550.jpg,550,17.006133
../data/train/imgs/551.jpg,551,16.97485
../data/train/imgs/552.jpg,552,17.015042
../data/train/imgs/553.jpg,553,17.026478
../data/train/imgs/554.jpg,554,17.023531
../data/train/imgs/555.jpg,555,17.050935
../data/train/imgs/556.jpg,556,17.062122
../data/train/imgs/557.jpg,557,17.063496
../data/train/imgs/558.jpg,558,17.118941
../data/train/imgs/559.jpg,559,17.116624
../data/train/imgs/560.jpg,560,17.11207
../data/train/imgs/561.jpg,561,17.14581
../data/train/imgs/562.jpg,562,17.159537
../data/train/imgs/563.jpg,563,17.154466
../data/train/imgs/564.jpg,564,17.171054
../data/train/imgs/565.jpg,565,17.179673
../data/train/imgs/566.jpg,566,17.222761
../data/train/imgs/567.jpg,567,17.224564
../data/train/imgs/568.jpg,568,17.223354
../data/train/imgs/569.jpg,569,17.223373
../data/train/imgs/570.jpg,570,17.26071
../data/train/imgs/571.jpg,571,17.290239
../data/train/imgs/572.jpg,572,17.268331
../data/train/imgs/573.jpg,573,17.2535
../data/train/imgs/574.jpg,574,17.294589
../data/train/imgs/575.jpg,575,17.291935
../data/train/imgs/576.jpg,576,17.326415
../data/train/imgs/577.jpg,577,17.319426
../data/train/imgs/578.jpg,578,17.317434
../data/train/imgs/579.jpg,579,17.333616
../data/train/imgs/580.jpg,580,17.330645
../data/train/imgs/581.jpg,581,17.309512
../data/train/imgs/582.jpg,582,17.342974
../data/train/imgs/583.jpg,583,17.35345
../data/train/imgs/584.jpg,584,17.345175
../data/train/imgs/585.jpg,585,17.355721
../data/train/imgs/586.jpg,586,17.358381
../data/train/imgs/587.jpg,587,17.384412
../data/train/imgs/588.jpg,588,17.37385
../data/train/imgs/589.jpg,589,17.37227
../data/train/imgs/590.jpg,590,17.370947
../data/train/imgs/591.jpg,591,17.378427
../data/train/imgs/592.jpg,592,17.375183
../data/train/imgs/593.jpg,593,17.373487
../data/train/imgs/594.jpg,594,17.378253
../data/train/imgs/595.jpg,595,17.392385
../data/train/imgs/596.jpg,596,17.373938
../data/train/imgs/597.jpg,597,17.381478
../data/train/imgs/598.jpg,598,17.376368
../data/train/imgs/599.jpg,599,17.385073
../data/train/imgs/600.jpg,600,17.37385
../data/train/imgs/601.jpg,601,17.381336
../data/train/imgs/602.jpg,602,17.377884
../data/train/imgs/603.jpg,603,17.380602
../data/train/imgs/604.jpg,604,17.383297
../data/train/imgs/605.jpg,605,17.387647
../data/train/imgs/606.jpg,606,17.385992
../data/train/imgs/607.jpg,607,17.38218
../data/train/imgs/608.jpg,608,17.372289
../data/train/imgs/609.jpg,609,17.382248
../data/train/imgs/610.jpg,610,17.375353
../data/train/imgs/611.jpg,611,17.390186
../data/train/imgs/612.jpg,612,17.379182
../data/train/imgs/613.jpg,613,17.38246
../data/train/imgs/614.jpg,614,17.380332
../data/train/imgs/615.jpg,615,17.389412
../data/train/imgs/616.jpg,616,17.387074
../data/train/imgs/617.jpg,617,17.393268
../data/train/imgs/618.jpg,618,17.380472
../data/train/imgs/619.jpg,619,17.384893
../data/train/imgs/620.jpg,620,17.373103
../data/train/imgs/621.jpg,621,17.385309
../data/train/imgs/622.jpg,622,17.38307
../data/train/imgs/623.jpg,623,17.391201
../data/train/imgs/624.jpg,624,17.404724
../data/train/imgs/625.jpg,625,17.404062
../data/train/imgs/626.jpg,626,17.403852
../data/train/imgs/627.jpg,627,17.404158
../data/train/imgs/628.jpg,628,17.40633
../data/train/imgs/629.jpg,629,17.395276
../data/train/imgs/630.jpg,630,17.387772
../data/train/imgs/631.jpg,631,17.386512
../data/train/imgs/632.jpg,632,17.400358
../data/train/imgs/633.jpg,633,17.389369
../data/train/imgs/634.jpg,634,17.395267
